Tabla,Codigo,Nombre,Descripcion,Habilitado,Aplicacion,IsStandardGEL,IsStandardMSPS,Extra_I:Cobertura,Extra_II,Extra_III,Extra_IV,Extra_V,Extra_VI,Extra_VII,Extra_VIII,Extra_IX,Extra_X,ValorRegistro,UsuarioResponsable,Fecha_Actualizacion,IsPublicPrivate
CUPS,015408,"RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA FOSA MEDIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.4.08,15408,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,015409,"RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA SUBOCCIPITAL RETROMASTOIDEA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.4.09,15409,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,015410,RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.4.10,15410,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,015411,RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA ENDONASAL (EXTENDIDA),CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.4.11,15411,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,015412,RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA TRANSTUBERCULOYUGULAR O TRANSCONDILAR,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.4.12,15412,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,015501,TOMA DE INJERTOOSEO DE CRANEO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.5.01,15501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,015502,RESECCION DE TEJIDO CRANEAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.5.5.02,15502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016101,"RESECCION TUMOR DE MENINGE CEREBRAL, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.1.01,16101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016102,"RESECCION TUMOR DE MENINGE CEREBRAL, POR CRANIECTOMIA CON DUROPLASTIA Y CRANEOPLASTIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.1.02,16102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016103,RESECCION DE TUMORES EN MENINGES CEREBRALES,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.1.03,16103,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016201,"RESECCION TUMOR DE LA HOZ, POR CRANEOTOMIA Y PLASTIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.2.01,16201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016202,RESECCION TUMORES DE LA HOZ,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.2.02,16202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016301,"RESECCION TUMOR DEL TENTORIO, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.3.01,16301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016302,RESECCION TUMORES DEL TENTORIO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.3.02,16302,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016401,DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.4.01,16401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,016402,RESECCION DE OTRA LESION DE MENINGE CEREBRAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.6.4.02,16402,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017001,"DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.0.01,17001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017002,"DRENAJE DE COLECCIONES INTRACEREBRALES, GUIADO POR ESTEREOTAXIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.0.02,17002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017003,"DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCION DIRIGIDA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.0.03,17003,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017004,"DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.0.04,17004,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017005,"DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.0.05,17005,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017006,DRENAJE DE COLECCIONES INTRACEREBRALES,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.0.06,17006,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017201,"RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.01,17201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017202,"RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.02,17202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017203,"RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.03,17203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017204,"RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, CON ESTIMULACION CORTICAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.04,17204,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017205,"RESECCION VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICO, CON ESTEREOTAXIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.05,17205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017206,RESECCION DE TUMORES SUPRATENTORIALES HEMISFERICOS,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.06,17206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017209,DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.2.09,17209,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017301,"RESECCION TUMOR INTRACEREBELOSO, POR CRANEOTOMIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.3.01,17301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017302,RESECCION TUMORES INFRATENTORIALES HEMISFERICOS,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.3.02,17302,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017303,DRENAJE DE QUISTE TUMORAL INFRATENTORIAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.3.03,17303,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017401,RESECCION DE LESION O TUMOR DE LINEA MEDIA SUPRATENTORIAL POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.4.01,17401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017403,RESECCION DE LESION O TUMOR DE LINEA MEDIA SUPRATENTORIALES VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.4.03,17403,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017404,RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA SUPRATENTORIAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.4.04,17404,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017405,RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA INFRATENTORIAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.4.05,17405,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017406,RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.4.06,17406,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017501,"RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.5.01,17501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017502,"RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.5.02,17502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017504,"RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.5.04,17504,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017505,"RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA DE FOSA MEDIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.5.05,17505,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017508,"RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.5.08,17508,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017509,"RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBTEMPORAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.5.09,17509,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017601,"RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.6.01,17601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017603,"RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR ENDOSCOPIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.6.03,17603,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017701,"RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES, POR CRANEOTOMIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.7.01,17701,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017702,"RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES, POR ENDOSCOPIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.7.02,17702,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017801,RESECCION DE LESIONES INTRAVENTRICULARES DE LINEA MEDIA POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.8.01,17801,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017802,RESECCION DE LESIONES INTRAVENTRICULARES DE LINEA MEDIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.8.02,17802,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017803,RESECCION DE LESIONES INTRAVENTRICULARES DE LINEA MEDIA VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.8.03,17803,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017806,DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTRICULAR POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.8.06,17806,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,017807,DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTRICULAR VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.7.8.07,17807,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018103,HEMISFERECTOMIA CEREBRAL ANATOMICA POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.1.03,18103,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018104,HEMISFERECTOMIA CEREBRAL FUNCIONAL POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.1.04,18104,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018105,HEMISFERECTOMIA CEREBRAL FUNCIONAL VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.1.05,18105,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018106,HEMISFEROTOMIA CEREBRAL POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.1.06,18106,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018107,HEMISFEROTOMIA CEREBRAL VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.1.07,18107,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018201,HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.2.01,18201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,018202,HEMISFERECTOMIA CEREBELOSA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.8.2.02,18202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,019101,LOBECTOMIA POR CRANEOTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.9.1.01,19101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,019201,LOBECTOMIA POR CRANIECTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,01.9.2.01,19201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020001,REMODELACION CRANEANA TOTAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.0.01,20001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020105,"CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.05,20105,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020106,"CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO-ORBITARIO, CON O SIN DISTRACCION",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.06,20106,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020107,"CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO NASAL (LEFORT III)",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.07,20107,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020108,"CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO MAXILAR (LEFORT II)",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.08,20108,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020109,APERTURA DE SUTURA CRANEAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.09,20109,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020110,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTO ORBITARIO POR CRANIECTOMIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.10,20110,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020111,CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTO ORBITARIO VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.11,20111,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020112,CORRECCION DE ASIMETRIA CRANEANA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.12,20112,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020113,"CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO FACIAL, CON O SIN DISTRACCION",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.13,20113,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020114,ROTACION DE HEMICARAS O BIPARTICION FACIAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.14,20114,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020115,EXPANSION CRANEANA ANTERIOR,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.15,20115,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020116,EXPANSION CRANEANA POSTERIOR,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.1.16,20116,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020201,ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.2.01,20201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020202,DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.2.02,20202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020203,REDUCCION DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.2.03,20203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020204,"REDUCCION DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.2.04,20204,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020205,ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.2.05,20205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020206,REDUCCION DE FRACTURA CRANEAL VIA ENDOSCOPICA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.2.06,20206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020401,"CORRECCION DE DEFECTOOSEO PREEXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.4.01,20401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020402,INJERTOOSEO EN CRANEO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.4.02,20402,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020501,INSERCION O SUSTITUCION DE DISPOSITIVO DE FIJACION U OSTEOSINTESIS EN CRANEO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.5.01,20501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020502,RECONSTRUCCION PROTESICA DE BOVEDA CRANEAL CON DISPOSITIVOS DE FIJACION U OSTEOSINTESIS,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.5.02,20502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020503,RECONSTRUCCION PROTESICA DE UNION CRANEOFACIAL CON DISPOSITIVOS DE FIJACION U OSTEOSINTESIS,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.5.03,20503,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020601,CORRECCION DISPLASIA FIBROSA POR CRANEOPLASTIA,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.6.01,20601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020602,OSTEOPLASTIA CRANEAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.6.02,20602,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,020701,EXTRACCION O SUSTITUCION DE DISPOSITIVO DE FIJACION U OSTEOSINTESIS EN CRANEO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.0.7.01,20701,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021101,"CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.1.01,21101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021102,"CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.1.02,21102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021103,"CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.1.03,21103,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021104,"CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.1.04,21104,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021105,SUTURA SIMPLE DE DURAMADRE CEREBRAL,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.1.05,21105,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021106,PLASTIA DURAL CON INJERTO,CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.1.06,21106,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021201,"CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.01,21201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021202,"CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.02,21202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021203,"CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA SUBFRONTAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.03,21203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021204,"CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA TRANSESFENOIDAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.04,21204,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021205,"CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA ENDOSCOPICA TRANSNASAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.05,21205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021206,"CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO, POR CRANIECTOMIA",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.06,21206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021207,"CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO, VIA TRANSESFENOIDAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.07,21207,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,021208,"CORRECCION FISTULA LCR EN BASE DE CRANEO POSTERIOR, VIA SUBOCCIPITAL",CapItulo 01 SISTEMA NERVIOSO,SI,,False,False,SUBCATEGORIA,02.1.2.08,21208,,,,,,,NA,,,2025-04-03 11:27:25 AM,
